file,ts_len,Var-8,Var-16,Var-32,Var-64,Var-96,Var-128,Var-256,Range-8,Range-16,Range-32,Range-64,Range-96,Range-128,Range-256,Last-1,Last-2,Last-3,Last-8,Last-16,Last-32,Last-64,Centered-3,Centered-16,Centered-64,AbsDiff-1,AbsDiff-4,AbsDiff-16,MAD-32,MAD-128,SpecEnt-64,SpecEnt-256
231_MGAB_id_7_Synthetic_tr_25000_1st_35544.csv,100000.0,0.006355093929653223,0.006127604746380358,0.006145036623981513,0.005706402347858577,0.005849304563805824,0.004686533529075716,0.01048218922980195,0.006271528636187696,0.006138068896996048,0.0061152788758075645,0.006035831874150197,0.004718352887878088,0.004703163027727076,0.006829096322517548,0.006458328890903266,0.006453244426628488,0.006449858507848217,0.006260057392963105,0.005968479024226338,0.006101155227314865,0.005821540680276935,0.006458091101775601,0.006019428494463203,0.006131455477139438,0.006458328890903266,0.006416150684241216,0.006017354617818217,0.00600643487080407,0.006780779592535736,0.005584533324404834,0.011703434598125369
232_MGAB_id_8_Synthetic_tr_25000_1st_32708.csv,100000.0,0.006120955372572492,0.006011535167402308,0.005797962063607316,0.005973511699332119,0.006622211419177943,0.005152148727512982,0.0033130855287584345,0.006062022360655077,0.00602249839238699,0.005959446437909419,0.006217396792443284,0.005444759708513847,0.005655679766080921,0.00460545522662571,0.006185105683188927,0.006174285804124679,0.0061747506571532985,0.006086397944018237,0.006146026962084398,0.006003276335950417,0.006228027150153285,0.006160014096938116,0.005946093429379363,0.0057515891594707045,0.006185105683188927,0.006153447344801913,0.006089107186767312,0.006316283079704161,0.009647283150462451,0.005142964307369935,0.004179951839345027
233_MGAB_id_9_Synthetic_tr_25000_1st_41300.csv,100000.0,0.005821458480120269,0.005207119815738168,0.004360744941471406,0.004563554285575254,0.007528494789388376,0.00910011500486674,0.00917632667728227,0.005712343529718891,0.004837786659497368,0.004652707116808322,0.005485017784187814,0.005007776094331071,0.005971827684372729,0.0070583851381100715,0.005856398065130231,0.005895609169041197,0.005894091095870345,0.005849215236255626,0.005144870863058268,0.005100783460573948,0.005536955241191264,0.005846752951686955,0.004908200118033751,0.005537486114719446,0.005856398065130231,0.005879157416573302,0.00486017088980974,0.004955153492878934,0.01373584321921162,0.0046910093820524985,0.0061995820614749635
234_SED_id_1_Medical_tr_3740_1st_3840.csv,19999.0,0.07690012190218057,0.06558325302510341,0.05008852170773366,0.03654389409478756,0.035070643530628616,0.03388229219335825,0.03548196623925202,0.07725398972186757,0.06930579166107352,0.07414000450047199,0.06410127528009144,0.05981103511403365,0.05156931035819158,0.05103373711424158,0.07832857997899745,0.07969924220988664,0.07983312187106224,0.07394859743624174,0.061881886593692585,0.045920776676840976,0.04489371726264858,0.07995592009430176,0.062025551955610894,0.05412899181118141,0.07832857997899745,0.0781612473637508,0.09142669026338347,0.09845887047542687,0.0594355275947388,0.5628337274278025,0.13249211357209031
236_SED_id_3_Medical_tr_3740_1st_3840.csv,39999.0,0.060952046958999584,0.05253379469372454,0.04213699828968925,0.028167546454707603,0.027096713003677653,0.025840247084789637,0.027731302541776,0.06125703222973381,0.05503608070651593,0.0676904237403098,0.05664032490037038,0.04988447267815887,0.041054798614686194,0.03910395140671985,0.06085402196609866,0.06217637944891206,0.062492226869199745,0.05846193923108241,0.04886468501994061,0.03610218364179464,0.034750058018908944,0.06264840550322838,0.04900401021359986,0.04172133054978855,0.06085402196609866,0.0611168165518003,0.06864690401796816,0.08135782821823077,0.047613794168850705,0.48916076273826137,0.23298762770779563
237_SVDB_id_1_Medical_tr_11587_1st_11687.csv,130400.0,0.1215306878827702,0.21776825705140207,0.37328958048060806,0.6468575166344878,0.894587688378925,0.9411593262523008,0.9409378356317873,0.11676655827689093,0.11637106088723533,0.23833568425238097,0.44984704186223107,0.737810422968513,0.9172189400905734,0.9066216158108806,0.09719797332549307,0.10680609951215814,0.11394936820472977,0.12962277977835737,0.18822793156614,0.283398313199768,0.3319424121281329,0.11370571506538325,0.18663190375573563,0.3288768555722358,0.09719797332549307,0.10156571435322924,0.10441123473771886,0.519067003945294,0.8358119971600282,0.05082578068913003,0.04184571101894814
238_SVDB_id_2_Medical_tr_25000_1st_71963.csv,100000.0,0.012600032270515897,0.02531296065022615,0.10323853523650657,0.43822988801578494,0.6825764902025799,0.5990948021583619,0.9022579284321491,0.012325738647843039,0.016240278057074495,0.07172794209171054,0.14681790136874456,0.24561797008129116,0.3015061956752297,0.5682284354450169,0.008789549149169075,0.009348673501377365,0.00992712951124595,0.012795775676181318,0.01705348986740676,0.01784835472226357,0.015724475773502066,0.009906951652755774,0.016936542332514425,0.01560723871983039,0.008789549149169075,0.009053555791092531,0.010986626290531086,0.051217669339388754,0.10752307673798737,0.004669309341804693,0.004723649807083021
239_SVDB_id_3_Medical_tr_50000_1st_106634.csv,230400.0,0.031817377713947444,0.03886881988915051,0.08578938945119817,0.16329420319909396,0.3246555098550222,0.5242824557538238,0.5541717122624994,0.030900648352086,0.03680278075423682,0.055133968888685644,0.10246671252339047,0.18670536840297286,0.24720716407728172,0.3301097872425143,0.025653306723331177,0.025268666811133735,0.025578325496971956,0.030003652956518363,0.037673497866287334,0.054675365745213804,0.06062056581656722,0.025488802642107792,0.03713464651009324,0.05901407374823887,0.025653306723331177,0.02769014206487238,0.02891546546502873,0.08371896178209108,0.21559409766634063,0.014600288801844285,0.015455386525667612
240_SVDB_id_4_Medical_tr_18462_1st_18562.csv,130400.0,0.09404957176232098,0.08693111980605832,0.09135209824524568,0.16153802311239226,0.4024659609494265,0.4225804385849363,0.4138111606065833,0.09527596410542984,0.0965098501937533,0.10477725847138758,0.13458335382532247,0.1701553854161628,0.2142964434424639,0.27531407689727283,0.09854190602742258,0.09197501862519651,0.08763337212838306,0.08242948213831583,0.08239908598387038,0.10224155093086877,0.1113812864192935,0.08726873680428267,0.08001378022379144,0.1019422786986895,0.09854190602742258,0.10616947721263409,0.14871786727829206,0.2633925127615144,0.2847247010009235,0.10754676204807374,0.15804524797797956
241_SVDB_id_5_Medical_tr_11587_1st_11687.csv,130400.0,0.1085531481613602,0.10795101532700271,0.10825993065052913,0.25077078118160695,0.6200241854674822,0.8257866285055477,0.542539522909596,0.10869780723585752,0.10632825393343835,0.09554184282984998,0.09155884090540908,0.1684362991285376,0.24766026619749398,0.4012775426430234,0.09897427986398283,0.10504049409865995,0.10886673505199318,0.10895677564449191,0.12960566880776916,0.18704969781391528,0.1987275201878561,0.10862604927507435,0.12826230120934828,0.19381489507735808,0.09897427986398283,0.10048766331024453,0.09774456417194372,0.4149360929575,0.47567466333919217,0.05244407638837995,0.041839343950630034
243_SVDB_id_7_Medical_tr_11393_1st_11493.csv,180400.0,0.03826130525987509,0.04258363137512422,0.0533303682089786,0.0885037847520596,0.232243502000285,0.3175038767997359,0.1312257190092388,0.038366794306618886,0.04378808002391747,0.07436399671806954,0.07792697641267976,0.08146948063215434,0.07882761643353708,0.12173971697819048,0.03853894403964536,0.038351175458592464,0.038319921358775565,0.0381551984528376,0.03897383905947762,0.045509554529720726,0.03439968821714296,0.037958076603204535,0.03693778108852009,0.030225044860252827,0.03853894403964536,0.038705991729924887,0.03899812226661228,0.04019600669838563,0.053438114043210375,0.030551741240677496,0.05937040841010642
244_SVDB_id_8_Medical_tr_17803_1st_17903.csv,130400.0,0.04058540447937321,0.03899148610041373,0.05199800885965152,0.14619300590725184,0.2996934091694399,0.30412336670125195,0.3165701110993466,0.040633176953852136,0.0391789656752371,0.04878664750785255,0.08395655292256245,0.15366242432140592,0.31397477992019057,0.5612631724645797,0.03985263191458783,0.04126465406854636,0.041755044226945134,0.04251248708099704,0.0435648882024914,0.05660708224404369,0.053803623386806186,0.04132148448941471,0.04134657497469007,0.04780412516563865,0.03985263191458783,0.0409714086031095,0.038572627791094834,0.17221927659962885,0.46321898989421667,0.04238808212927382,0.04169173943841661
245_SVDB_id_9_Medical_tr_12607_1st_12707.csv,180400.0,0.17579273548002897,0.20784159399853325,0.45314253301822893,0.7998183111618015,0.8933671206048642,0.8836005972506428,0.6012499902591931,0.1710257459894714,0.16131004320385117,0.19907146589553137,0.4598618390106253,0.7252649599976217,0.8209964924143329,0.5705974527492188,0.1446721426398139,0.156479736051803,0.16774848844072668,0.18823469731542009,0.22945565622903522,0.27128093574104656,0.23774628684953494,0.1672218123566541,0.22575941961000245,0.2505932568317102,0.1446721426398139,0.15429306752726263,0.1477534408951112,0.6172274136041326,0.555543542990695,0.06408700527156061,0.0624209420537034
246_SVDB_id_10_Medical_tr_20100_1st_68460.csv,80400.0,0.013011210080684985,0.013269664309310966,0.01272078029923008,0.029023692120374648,0.07766291786495523,0.042418521246829814,0.04352786950695575,0.013081753659241153,0.013274670196448436,0.015813503409722287,0.052599628971127826,0.15094047147929368,0.1819489608151157,0.17771800791009054,0.011144197970906364,0.011451503032084455,0.012013203469655506,0.012960175230451386,0.013289839240079622,0.014796890361095286,0.0193642355505594,0.011988892094406227,0.013166071102051206,0.01785090506520323,0.011144197970906364,0.011569946845733176,0.011651771660888082,0.029344360033120277,0.14825764328052035,0.006967915020817752,0.0062076375973519615
247_SVDB_id_11_Medical_tr_20100_1st_23611.csv,80400.0,0.029167361255960127,0.06125944461215704,0.1507873801732258,0.2962583340092044,0.44996225527128464,0.5287543916566184,0.4158675032250246,0.02738745048008283,0.05849057338076,0.11066165422085557,0.23788105713815666,0.301422734454866,0.39007352430679904,0.3743281433135911,0.01577235555715942,0.020815526442141505,0.024053075966440143,0.030001756025539925,0.04810159689766214,0.06705083222808349,0.05753180970511,0.023836325208348157,0.047049251999153364,0.05385865097449704,0.01577235555715942,0.019258174563772486,0.022034403777958657,0.056541650481611756,0.022774560407597105,0.011616265946914207,0.009650419311141299
248_SVDB_id_12_Medical_tr_18462_1st_18562.csv,130400.0,0.1018204517879894,0.13987146498713557,0.19583074715871462,0.3242114630886735,0.47667477335882447,0.6164591189349607,0.6312806341508623,0.10084390040699774,0.14458870490435394,0.20318046294632588,0.33055568393520685,0.4503945084188708,0.5681188551475428,0.6053846077702011,0.10000396776934382,0.09191474622671522,0.08718860414706005,0.08619805181516134,0.0894045824584166,0.10077217527192128,0.09520141158997855,0.08690537528512719,0.08757107201599897,0.08852253039106109,0.10000396776934382,0.10780950892246506,0.16369711868043535,0.14880215521477683,0.3968385306229809,0.08468601108892945,0.0867758299473735
249_SVDB_id_13_Medical_tr_50000_1st_54982.csv,230400.0,0.049951593148700665,0.08491725394433186,0.14069465719028076,0.24415883578574507,0.35990749593741306,0.5895445660539391,0.42396782899268426,0.05160258724095587,0.08168390525179557,0.13601007422328557,0.23559720356714156,0.3507293358370041,0.5002957549829505,0.37306730358543905,0.048143287159796315,0.04695311975796184,0.046930449224174726,0.048330187630893,0.049314724340046634,0.05985971534968421,0.06017298138137008,0.04659133732227823,0.047500762179333036,0.054097867408115986,0.048143287159796315,0.04871796378929387,0.0549347752424234,0.06013606414313982,0.08488174147595887,0.04169521037779422,0.03208989026043067
250_SVDB_id_14_Medical_tr_50000_1st_107354.csv,230400.0,0.045158883655271945,0.0742132799101074,0.18262991185376504,0.44326831373448994,0.5893701189940029,0.5250836773526618,0.5357541733048522,0.044908333146121686,0.05057549518384389,0.062316691314398986,0.11306917888722444,0.12880027844366526,0.09082249517252429,0.10095475634621028,0.03997111421895092,0.04134223552765149,0.04227371137470325,0.043425986568397926,0.04731700671349463,0.046653295566752705,0.04380029043708507,0.042243951305787945,0.047202607564226874,0.044005840048523655,0.03997111421895092,0.042374744633644316,0.04782914208616918,0.057403485716159504,0.3527394814664868,0.022019866491507188,0.03797353534505917
251_SVDB_id_15_Medical_tr_5421_1st_5521.csv,230400.0,0.08517372146494834,0.17712942421628386,0.2732902241830287,0.5227567829574848,0.7621099821695021,0.8137638544969337,0.7678477680408033,0.07983619986908119,0.10379396099085605,0.20606243197241228,0.36591758512286976,0.5696745727252202,0.7441574331989984,0.7788322769836961,0.07987697628465652,0.08108369908354794,0.08182591790738396,0.08971320471981346,0.1249155894385046,0.17982426415116456,0.17202149906400452,0.08111727405663496,0.1197860554192825,0.1616199118373107,0.07987697628465652,0.07944725129766389,0.07567378842472718,0.30230405257386417,0.4600167908012399,0.051601361207125815,0.03475199650589292
